ಗಂಟುಹಾಕು	1
ಗಂಟೆಹೂ	1
ಗಂಟೊಡೆ	1
ಗಂಡಕಾಭರಣ	1
ಗಂಡರಾಮಿ	1
ಗಂಡವಸದನ	1
ಗಂಡಶೈಲ	1
ಗಂಡಾಳ್ತನ	1
ಗಂಡಿಕೆ	1
ಗಂಡುಕಚ್ಚೆ	1
ಗಂಡುಕೊನೆ	1
ಗಂಡುಗತ್ತರಿ	1
ಗಂಡುಗಾಡಿ	1
ಗಂಡುಗೂಸು	1
ಗಂಡುಗೂಸುತನ	1
ಗಂಡುಗೆಲೆ	1
ಗಂಡುಡುಗು	1
ಗಂಡುಡೆ	1
ಗಂಡುತುರುಚೆ	1
ಗಂಡುತೊರೆ	1
ಗಂಡುನದಿ	1
ಗಂಡುಪಾಳ್ಯ	1
ಗಂಡುಬತ್ತ	1
ಗಂಡುಬಿದುರು	1
ಗಂಡುಬೀರಿತನ	1
ಗಂಡುವರಿಜು	1
ಗಂಡುವೆಸ	1
ಗಂಡುಸಂತತಿ	1
ಗಂಡುಸುತನ	1
ಗಂಡುಸೂಳೆ	1
ಗಂಡುಹೂವು	1
ಗಂಡೂಷೀಕೃತ	1
ಗಂಡೋಲ	1
ಗಂದಿಗಿತಿ	1
ಗಂದುಡಿ	1
ಗಂಧಕಚೋರ	1
ಗಂಧತೋಯ	1
ಗಂಧದ್ವಿಪ	1
ಗಂಧನಕುಲ	1
ಗಂಧನಾಕುಲಿ	1
ಗಂಧಪೂರಮರ	1
ಗಂಧರ್ವವಿದ್ಯೆ	1
ಗಂಧರ್ವವಿವಾಹ	1
ಗಂಧರ್ವವೇದ	1
ಗಂಧರ್ವಹಸ್ತ	1
ಗಂಧರ್ವೆ	1
ಗಂಧಲಂಪಟತೆ	1
ಗಂಧಾಕುಳ	1
ಗಂಧಾಪಣ	1
ಗಂಬೂರ	1
ಗಂಭಾರಿ	1
ಗಗನಗಜ	1
ಗಗನಗಾಮಿನಿ	1
ಗಗನಚರ	1
ಗಗನಚರಭುಜಗ	1
ಗಗನಭುವನ	1
ಗಗನವಿಜ್ಞಾನಿ	1
ಗಗನವಿವರ	1
ಗಗನಸ್ಥಾನ	1
ಗಗನಾಂಗಣ	1
ಗಗನಾಂಬರೆ	1
ಗಗನಾರವಿಂದ	1
ಗಗನೇಚರ	1
ಗಗನೇಚರಿ	1
ಗಚಕ್ಕನೆ	1
ಗಜಕೇಸರ	1
ಗಜಗು	1
ಗಜಘಟೆ	1
ಗಜಜ್ಞಾನ	1
ಗಜಪ್ರಿಯೆ	1
ಗಜಬಜೆ	1
ಗಜಮು	1
ಗಜರು	1
ಗಜವೈರಿ	1
ಗಜವ್ರಜ	1
ಗಜಹಸ್ತ	1
ಗಜಾಲೆ	1
ಗಜಿಗ	1
ಗಟಾಂಗಟಿ	1
ಗಟಿವಾಣಿ	1
ಗಟ್ಟಣೆ	1
ಗಟ್ಟಿಕೆಲಸ	1
ಗಟ್ಟಿದುಡ್ಡು	1
ಗಟ್ಟಿವಳ್ತಿ	1
ಗಟ್ಟಿವಾಳಿಕೆ	1
ಗಟ್ಟಿಸು	1
ಗಡಚುತನ	1
ಗಡಣಿಸು	1
ಗಡಿಗುತ್ತಿಗೆ	1
ಗಡಿಗೆಡು	1
ಗಡಿಬ	1
ಗಡಿಯಾಲ	1
ಗಡಿವಾಡ	1
ಗಡಿಸು	1
ಗಡ್ಡೆಮೊಸರು	1
ಗಡ್ಡೆರೋಗ	1
ಗಣಗ್ರಹಣ	1
ಗಣನೆವಡೆ	1
ಗಣಪ್ರವರ	1
ಗಣಾಕ್ಷರ	1
ಗಣಾಗ್ರಣಿ	1
ಗಣಿಕಾಜನ	1
ಗಣಿಕಾರಿ	1
ಗಣಿಕಾವಾಟ	1
ಗಣಿಗಲೆ	1
ಗತಕವೆಟ್ಟು	1
ಗತಕಿ	1
ಗತಜೀವಿತ	1
ಗತಪ್ರಜ್ಞ	1
ಗತಬಲ	1
ಗತಭ್ರಾಂತಿ	1
ಗತರಾಗ	1
ಗತಲೇಪ	1
ಗತವೇದ	1
ಗತಶ್ರೀಕ	1
ಗತಾಗತ	1
ಗತಿಕಾಣಿಸು	1
ಗತಿಗೆಡಿಸು	1
ಗತಿಗೆಡು	1
ಗತಿಚತುಷ್ಟಯ	1
ಗತಿವಡೆ	1
ಗತಿಸ್ತಂಭ	1
ಗತೋದಕ	1
ಗದಕಿ	1
ಗದಕು	1
ಗದಿಸು	1
ಗದುವು	1
ಗದ್ಗದಸ್ವರ	1
ಗದ್ದರಿಸು	1
ಗದ್ದೆಕಟ್ಟು	1
ಗದ್ದೆಗುಮ್ಮ	1
ಗನಹ	1
ಗಪ್ಪುಗಾರು	1
ಗಬ್ಬರಿಸು	1
ಗಬ್ಬಿಗೆ	1
ಗಭೀರನಿನದ	1
ಗಭೀರವೃತ್ತಿ	1
ಗಮನಾಲಸ	1
ಗರಕಾಲಕಂಧರ	1
ಗರಗರಿಕೆವಡೆ	1
ಗರಗೆ	1
ಗರತಿಪ್ಪಾಳೆ	1
ಗರಬಡಿ	1
ಗರಲಕಂಧರ	1
ಗರಲಗ್ರೀವ	1
ಗರಲಧರ	1
ಗರಳು	1
ಗರಳೆ	1
ಗರವಟಿಗೆ	1
ಗರಸೆ	1
ಗರಾಣ	1
ಗರಾವು	1
ಗರಿಣಿ	1
ಗರಿಲನೆ	1
ಗರುಗು	1
ಗರುಡಗಣ್ಣು	1
ಗರುಡತುರಂಗ	1
ಗರುಡಮಂತ್ರ	1
ಗರುಡಮಣಿ	1
ಗರುಡಮೂಗು	1
ಗರುಡವಾಯು	1
ಗರುಡವ್ಯೂಹ	1
ಗರುಡಿಮನೆ	1
ಗರುವಿತ	1
ಗರುವು	1
ಗರುಹಣ	1
ಗರುಹಣೆ	1
ಗರ್ಜನೆಗುಡು	1
ಗರ್ಜರಿ	1
ಗರ್ದಾಳ	1
ಗರ್ದುಗ	1
ಗರ್ದುಗು	1
ಗರ್ಭಚಿಹ್ನ	1
ಗರ್ಭಜ	1
ಗರ್ಭದೋಹಳ	1
ಗರ್ಭವಿಭ್ರಮ	1
ಗರ್ಭಶಯನ	1
ಗರ್ಭಶೋಧನೆ	1
ಗರ್ಭಷಷ್ಠಿ	1
ಗರ್ಭಸ್ಥಿತ	1
ಗರ್ಭಾಂಗಣ	1
ಗರ್ಭೇಶ್ವರ	1
ಗರ್ಭೇಶ್ವರಿ	1
ಗರ್ವವ್ಯಾಲೆ	1
ಗರ್ವಿಕೆ	1
ಗರ್ಹಿತ	1
ಗರ್ಹಿಸು	1
ಗಲಕಂಬಲ	1
ಗಲಗಂಡ	1
ಗಲೀತ	1
ಗಲ್ಕು	1
ಗಲ್ಲಗಿವಿ	1
ಗಲ್ಲಿಮೀಸೆ	1
ಗಳಂತಿಕೆ	1
ಗಳಕ	1
ಗಳಗರ್ಜನೆ	1
ಗಳಗಳಿಸು	1
ಗಳಗಾಳ	1
ಗಳಗ್ರಂಥಿ	1
ಗಳಪು	1
ಗಳಬಳ	1
ಗಳರುತಿ	1
ಗಳಹಿಸು	1
ಗಳಿತಾಶ್ರು	1
ಗಳಿಲು	1
ಗವತ	1
ಗವಳಿಗ	1
ಗವಸಣಿಕೆ	1
ಗವಸಣಿಗೆ	1
ಗವಸಣಿಗೆಗಳೆ	1
ಗವಸಣಿಗೆದೊಡಿಸು	1
ಗವಸಣಿಸು	1
ಗವಾಕ್ಷವಿವರ	1
ಗವಾಧಿಪ	1
ಗವಿಗೊಳ್	1
ಗವುಂಡಿ	1
ಗವುಜು	1
ಗವುಟು	1
ಗವುಲಿ	1
ಗವುಳಿ	1
ಗವ್ವರ	1
ಗಸಣಿ	1
ಗಹನಪ್ರಚಾರ	1
ಗಾಂಗತೋಯ	1
ಗಾಂಗೇಯಕ	1
ಗಾಂಧಾರಿಮೆಣಸು	1
ಗಾಕ	1
ಗಾಗರ	1
ಗಾಜುಗೋಜು	1
ಗಾಡಿಗಾತಿ	1
ಗಾಢಾನುರಕ್ತತೆ	1
ಗಾಣತಿ	1
ಗಾಣವಿಕ್ಕು	1
ಗಾಣಿಕ್ಯ	1
ಗಾಣಿಕ್ಯಸದನ	1
ಗಾತ್ರತ್ರ	1
ಗಾತ್ರಿಸು	1
ಗಾಮುಂಡಿ	1
ಗಾಯಕತೆ	1
ಗಾಯನಿ	1
ಗಾರುಡಮಣಿ	1
ಗಾರೆಗಾರ	1
ಗಾಲುಮೇಲು	1
ಗಾಳಹಾಕು	1
ಗಾಳಿಕೋಳಿ	1
ಗಾಳಿಕೋವಿ	1
ಗಾಳಿದೇರ್	1
ಗಾಳಿಬುರುಡೆ	1
ಗಾಳಿವಟ್ಟೆ	1
ಗಾಳಿಸವಾರಿ	1
ಗಾಳುತನ	1
ಗಾವಣ	1
ಗಾವಳ	1
ಗಾವುಂಡಿತಿ	1
ಗಿಂಚಲು	1
ಗಿಂಟ	1
ಗಿಂಡಿಯೂಳಿಗ	1
ಗಿಜಗಾರ್ಲು	1
ಗಿಜರು	1
ಗಿಜಿಗು	1
ಗಿಜಿಗುಟ್ಟು	1
ಗಿಜಿರು	1
ಗಿಟ್ಟಿಗಿರಿ	1
ಗಿಡಗಾವಲು	1
ಗಿಡತಿಗಣೆ	1
ಗಿಡಿಗಿಡಿಜಂತ್ರ	1
ಗಿಡಿಗಿರಿ	1
ಗಿಡ್ಡಹಾಗಲ	1
ಗಿಬರು	1
ಗಿಮ್ಮನೆ	1
ಗಿರಕಿಮೆಟ್ಟು	1
ಗಿರಕು	1
ಗಿರಕ್ಕನೆ	1
ಗಿರಗಟೆ	1
ಗಿರಲುಮೀಸೆ	1
ಗಿರಿಕಾರೂಢ	1
ಗಿರಿಕುಲ	1
ಗಿರಿಕೂಟ	1
ಗಿರಿಚಕ್ರವರ್ತಿ	1
ಗಿರಿನಂದನ	1
ಗಿರಿಯಜ್ಞ	1
ಗಿರಿಸಾನು	1
ಗಿರಿಸುತ	1
ಗಿಱು	1
ಗಿಲನ	1
ಗಿಲಾಯ	1
ಗಿಲಿತ	1
ಗಿಲುಕಿ	1
ಗಿಳಿಮಾತು	1
ಗಿಳಿಮಾವು	1
ಗಿಳಿವಿಂಡುಗೆಡೆ	1
ಗುಂಕ	1
ಗುಂಗೆಹುಳು	1
ಗುಂಜಾಫಳ	1
ಗುಂಟಿಗೆ	1
ಗುಂಡಿತು	1
ಗುಂಡುಗಪ್ಪರ	1
ಗುಂಡುಬದನಿಕೆ	1
ಗುಂಡುಮುಳುಗ	1
ಗುಂಡುಹಾಕು	1
ಗುಂಡುಹುಲ್ಲು	1
ಗುಂಡುಹೊಡೆ	1
ಗುಂಡೋದರ	1
ಗುಂತು	1
ಗುಂಪುಗಾರ	1
ಗುಂಪುಗುಳಿ	1
ಗುಂಪುಲಿ	1
ಗುಗ್ಗುರಿಸೆಟ್ಟಿ	1
ಗುಗ್ಗುಳಧೂಪ	1
ಗುಜಗುಜ	1
ಗುಜಗುಜಮಾಪುರಿ	1
ಗುಜ್ಜಬಾಳೆ	1
ಗುಜ್ಜಿಗೆ	1
ಗುಜ್ಜುಗರೆ	1
ಗುಜ್ಜುವಜ್ಜೆ	1
ಗುಟುಕುನೀರು	1
ಗುಟ್ಟಳಿ	1
ಗುಟ್ಟುಗಾರ	1
ಗುಡಪಾನ	1
ಗುಡಪುಷ್ಪ	1
ಗುಡಸು	1
ಗುಡಾಖು	1
ಗುಡಿಪಾಡವ	1
ಗುಡಿವಿಡಿಸು	1
ಗುಡುಗುಟ್ಟು	1
ಗುಡೋದಕ	1
ಗುಡ್ಡಪನ್ನೇರಲು	1
ಗುಣಂಗೆಡು	1
ಗುಣಗರ್ಭ	1
ಗುಣಗುಟ್ಟು	1
ಗುಣಚ್ಛೇದಕ	1
ಗುಣಜ್ಞೆ	1
ಗುಣಧಾಮೆ	1
ಗುಣನಿಲಯ	1
ಗುಣಭಾಜ	1
ಗುಣರಹಿತೆ	1
ಗುಣವ್ಯಸನ	1
ಗುಣಶಾಲಿನಿ	1
ಗುಣಶ್ರೇಣಿನಿರ್ಜರೆ	1
ಗುಣಹೀನೆ	1
ಗುಣಾಂತರ	1
ಗುಣಾಕೃತಿ	1
ಗುಣಾತೀತೆ	1
ಗುಣಾಧಿಕ	1
ಗುಣಾಧೇಯ	1
ಗುಣಾಭಿರಾಮ	1
ಗುಣಾಷ್ಟಕ	1
ಗುಣಿಯಿಸು	1
ಗುಣೀಕೃತ	1
ಗುಣುಗು	1
ಗುಣೋದೀರ್ಣತೆ	1
ಗುತ್ತಿಗೆಕರಾರು	1
ಗುದಗ	1
ಗುದಸ್ಥಾನ	1
ಗುದಾಮ	1
ಗುದುಗೆ	1
ಗುನ್ನಾಂಪಟ್ಟೆ	1
ಗುನ್ಹೇಗಾರ	1
ಗುಪ್ತಪಾತಕ	1
ಗುಪ್ತಿತ್ರಯ	1
ಗುಪ್ಪಟೆ	1
ಗುಪ್ಪನೆ	1
ಗುಬಾರು	1
ಗುಬ್ಬಚ್ಚಿಗಿಡ	1
ಗುಬ್ಬಚ್ಚಿಹೂ	1
ಗುಬ್ಬಳಿಕೆ	1
ಗುಬ್ಬಿಹಕ್ಕಿ	1
ಗುಮಾನಿಸು	1
ಗುಮ್ಮತಿ	1
ಗುಮ್ಮನಗುಸಕ	1
ಗುಮ್ಮನಗುಸುಕ	1
ಗುರಿಕೆ	1
ಗುರಿತಪ್ಪು	1
ಗುರಿನೋಡು	1
ಗುರಿಯೆಳ್ಳು	1
ಗುರುಕರಜಾತ	1
ಗುರುಕುಚೆ	1
ಗುರುಕೆ	1
ಗುರುತಲ್ಪಗ	1
ಗುರ್ಬು	1
ಗುರ್ವಿ	1
ಗುರ್ವೆ	1
ಗುಲಾಬದಾನಿ	1
ಗುಲಾಮಪದ್ಧತಿ	1
ಗುಲುಗು	1
ಗುಲುಚ್ಛ	1
ಗುಲ್ಲಕಂಚಿ	1
ಗುಳಪಪ್ಪಡಿ	1
ಗುಳಿಗೆಯಿಕ್ಕು	1
ಗುಳಿಬೀಳು	1
ಗುಳುಗುಳನೆ	1
ಗುಳುಪು	1
ಗುಳೂಚಿ	1
ಗುಳೂಚೆ	1
ಗುಳ್ಳಪಾವಟೆ	1
ಗುಹಾಂಗಣ	1
ಗುಹಾಲಿಪಿ	1
ಗುಹಾಹಿತ	1
ಗುಹ್ಯಕೇಶ್ವರ	1
ಗುೞಿ	1
ಗೂಂಟು	1
ಗೂಗು	1
ಗೂಜು	1
ಗೂಟಗಳ್ಳಿ	1
ಗೂಡುಗೊಳವೆ	1
ಗೂಡುಮಿಟ್ಲಿ	1
ಗೂಢಜತ್ರು	1
ಗೂಢಪ್ರಣಿಧಿ	1
ಗೂಢಭಾಷೆ	1
ಗೂಥ	1
ಗೂಬೆಗಣ್ಣು	1
ಗೂಳಯ	1
ಗೂಳಿಹೋರಿ	1
ಗೂಳೆಕಾರ	1
ಗೂಹನ	1
ಗೂಹ್ಯ	1
ಗೃಹಗ್ರಾಮಣಿ	1
ಗೃಹತ್ಯಾಗಕ್ರಿಯೆ	1
ಗೃಹಪಿಕ	1
ಗೃಹರಕ್ಷೆ	1
ಗೃಹವನಮಹತ್ತರ	1
ಗೃಹಾಧಿದೇವತೆ	1
ಗೃಹಾಧ್ಯಕ್ಷ	1
ಗೃಹಾಭ್ಯಂತರ	1
ಗೃಹಾಶ್ರಮ	1
ಗೃಹೋಪಕಂಠ	1
ಗೆಂಟಾಗು	1
ಗೆಜ್ಜೆಟೀಕೆ	1
ಗೆಜ್ಜೆಬತ್ತಿ	1
ಗೆಜ್ಜೆಯಂದುಗೆ	1
ಗೆಡೆವಕ್ಕಿ	1
ಗೆಣ್ಣ	1
ಗೆದಲು	1
ಗೆದಿ	1
ಗೆಯಿಸು	1
ಗೆಯ್ಯು	1
ಗೆರ್ಬು	1
ಗೆಲುಮುಖ	1
ಗೆಲ್ಗಂಬ	1
ಗೆಲ್ಲಂಬಡೆ	1
ಗೆಲ್ಲಗುಳಿತನ	1
ಗೆಲ್ಲವೀ	1
ಗೆಲ್ಲಸೇಸೆ	1
ಗೆಳೆವಕ್ಕಿ	1
ಗೆೞಸು	1
ಗೇಣಿಕೆ	1
ಗೇಣಿಚೀಟು	1
ಗೇಯರಸ	1
ಗೇರುಪಪ್ಪು	1
ಗೇಹಿನಿ	1
ಗೊಂಕೆ	1
ಗೊಂಚಲುದೀಪ	1
ಗೊಂಚಲ್	1
ಗೊಂಚುಗಾರ	1
ಗೊಂಜು	1
ಗೊಂದಣಂಗೂಡು	1
ಗೊಂದಣಿ	1
ಗೊಂದಲಗೊಳ್ಳು	1
ಗೊಂದಳವೆಕ್ಕಣ	1
ಗೊಜಗೊಜ	1
ಗೊಜ್ಜಗೆ	1
ಗೊಟರೆ	1
ಗೊಟ್ಟಿಗಾಣ	1
ಗೊಟ್ಟಿಗೇಯ	1
ಗೊಟ್ಟುಗಟ್ಟು	1
ಗೊಟ್ಟುವಳ್ಳ	1
ಗೊಡಬೆ	1
ಗೊಡರು	1
ಗೊಡ್ಡಾಕಳು	1
ಗೊಡ್ಡಾವು	1
ಗೊಣಗಾಡು	1
ಗೊದಳೆ	1
ಗೊದುರಹುಲ್ಲು	1
ಗೊನೆಮಿಂಚು	1
ಗೊನೆಹ	1
ಗೊನೆಹಕಾತಿ	1
ಗೊನ್ನೂರು	1
ಗೊಬಡಿ	1
ಗೊಬ್ಬೆಸೆರಗು	1
ಗೊರಕಲು	1
ಗೊರತಿ	1
ಗೊರಬಿ	1
ಗೊಲಗಂಡಿ	1
ಗೊಲ್ಲಗಿತ್ತಿ	1
ಗೊಲ್ಲಣಿಗೆ	1
ಗೊಲ್ಲತನ	1
ಗೊಳಗೊಳಕೆ	1
ಗೊಳಿಸೆ	1
ಗೊವರ	1
ಗೋಜಳೆ	1
ಗೋಟಾಳಿ	1
ಗೋಡುಂಬೆ	1
ಗೋಣಿದಡಾರ	1
ಗೋತ್ರಕಲಹ	1
ಗೋತ್ರಧರ	1
ಗೋತ್ರವೈರಿ	1
ಗೋತ್ರಾಂಕಿತ	1
ಗೋತ್ರೆ	1
ಗೋದನೆ	1
ಗೋದಲಿಕೆ	1
ಗೋದಾನವ್ರತ	1
ಗೋದಾಮೆ	1
ಗೋಧಿಸರ	1
ಗೋನಿಯೋಗ	1
ಗೋಪಾನಸೀಕ	1
ಗೋಪಾಯಿತ	1
ಗೋಪಾಳಕ	1
ಗೋಮಂಡಳ	1
ಗೋಮೂತ್ರಕ	1
ಗೋರಜ	1
ಗೋರಸ	1
ಗೋರಾಜಿ	1
ಗೋರಿಕ	1
ಗೋರಿವಲೆ	1
ಗೋರುಗೊಳಿಸು	1
ಗೋಲಾಟ	1
ಗೋವಗೆಡ್ಡೆ	1
ಗೋವಳಗಟ್ಟಿಗೆ	1
ಗೋವಳಿಗ	1
ಗೋವಿಕೆ	1
ಗೋವುಧಿ	1
ಗೋವುಳಿಗ	1
ಗೋಷ್ಠಾಗಾರ	1
ಗೋಷ್ಪದ	1
ಗೋಷ್ವಾರ	1
ಗೋಸಗೆ	1
ಗೋಸಣೆಮಾಡು	1
ಗೋಸನೆಗುಡುಕು	1
ಗೋಸಮಿತಿ	1
ಗೋಸಮುದಾಯ	1
ಗೋಸರು	1
ಗೋಸಿದ್ಧಿ	1
ಗೋಸ್ತನಿ	1
ಗೋಹಳೆ	1
ಗೌತಳಿ	1
ಗೌರವತ್ರಯ	1
ಗೌರವರ್ಣಿನಿ	1
ಗೌರವಸಂಭಾವನೆ	1
ಗೌರಿತದಿಗೆ	1
ಗೌರಿಬಳ್ಳಿ	1
ಗೌರಿಮ	1
ಗೌರಿಹುಣ್ಣಿವೆ	1
ಗೌಳಶಾರೀರ	1
ಗ್ರಂಥಿಪರ್ಣ	1
ಗ್ರಥನ	1
ಗ್ರಥಿತ	1
ಗ್ರಹಗ್ರಾಮ	1
ಗ್ರಹಸ್ವರ	1
ಗ್ರಾಮಕೂಟಕ	1
ಗ್ರಾಮಮೃಗ	1
ಗ್ರಾಮರಾಗ	1
ಗ್ರಾಮಶಾಂತಿ	1
ಗ್ರಾಮಾಧಿಪ	1
ಗ್ರಾಮಿಣಿ	1
ಗ್ರಾಮ್ಯಧರ್ಮ	1
ಗ್ರಾಮ್ಯೋಕ್ತಿ	1
ಗ್ರೀವೆ	1
ಗ್ರೀಷ್ಮಕಾಲ	1
ಗ್ರೈವೇಯ	1
ಗ್ಲಪನ	1
ಗ್ಲಸ್ತ	1
ಗ್ಲಾನ	1
ಗೞ್ದೆ	1
ಘಂಟಾಪಥ	1
ಘಂಟಾರುತಿ	1
ಘಟಾಟೋಪ	1
ಘಟಾನುಘಟಕ	1
ಘಟಿಚಕ್ರ	1
ಘಟೀಯಂತ್ರ	1
ಘಟ್ಟಿಗ	1
ಘಟ್ಟಿತ	1
ಘಟ್ಟಿಸು	1
ಘಣಘಣ	1
ಘನಗ್ರಾವ	1
ಘನನಿನದ	1
ಘನಮಾರ್ಗ	1
ಘನಸಮಯ	1
ಘನಸ್ತ	1
ಘನಾಗಮ	1
ಘನಾಘನ	1
ಘನಾನಕ	1
ಘನೀಭಾವ	1
ಘನೋದಯೋಪಳ	1
ಘನೋಪಲ	1
ಘಮಘಮಿಸು	1
ಘಮ್ಮು	1
ಘಮ್ಮೆನ್ನು	1
ಘರಘರನೆ	1
ಘರ್ಮೆ	1
ಘರ್ಮೋದಕ	1
ಘಳಿಗೆಬಟ್ಟಲು	1
ಘಳಿಲು	1
ಘಸಣಿ	1
ಘಸರಿ	1
ಘಸ್ರ	1
ಘಾತಿಕ್ಷಯ	1
ಘಾರಾಘಾರಿ	1
ಘಾರಿಗೆ	1
ಘಾಸರ	1
ಘೀಳಿಡು	1
ಘುಂಟ	1
ಘುಟಿಕಾಸಿದ್ಧ	1
ಘುಡಿಘುಡಿಸು	1
ಘುಡುಘುಡು	1
ಘುಣಾಕ್ಷರಪ್ರಾಯ	1
ಘುರುಘುರಿಸು	1
ಘುರುಘುರು	1
ಘುಳು	1
ಘುೞುಮ್ಮನೆ	1
ಘೂರ್ಣ	1
ಘೋಕು	1
ಘೋಟಕ	1
ಘೋಟಾಳಿ	1
ಘೋಣ	1
ಘೋರಂಬಡಿಸು	1
ಘೋಳಿಡು	1
ಘೋಷಣೆವಡೆ	1
ಘೋಷಬಾರೆ	1
ಘೋಷಾಕರ	1
ಘೋಸ	1
ಘೋಸಣೆ	1
ಙವನ	1
ಚಂಗಲವೆ	1
ಚಂಚಲಗೊಳಿಸು	1
ಚಂಚಳ	1
ಚಂಚುರ	1
ಚಂಚುರತೆ	1
ಚಂಡಣೆಗುಡು	1
ಚಂಡಭೈರವ	1
ಚಂಡಮರೀಚಿ	1
ಚಂಡಾಮಯ	1
ಚಂಡಾಳಿ	1
ಚಂಡಿಸು	1
ಚಂಡೆಮುಳ್ಳು	1
ಚಂದನಕ್ಷೋದ	1
ಚಂದನಚರ್ಚೆ	1
ಚಂದನವಕ್ಕಿ	1
ಚಂದಳ	1
ಚಂದೊಳ್ಳೆ	1
ಚಂದ್ರಕಬಲ	1
ಚಂದ್ರಕಲಾಪ	1
ಚಂದ್ರಕಿತ	1
ಚಂದ್ರಜೋತಿ	1
ಚಂದ್ರಭುವನ	1
ಚಂದ್ರಮಯೂಖ	1
ಚಂದ್ರಮಲ್ಲಿಗೆ	1
ಚಂದ್ರವಿಮಾನ	1
ಚಂದ್ರೋಪಲ	1
ಚಂಬಕ	1
ಚಂಬಕವರೆ	1
ಚಂಬೊನ್	1
ಚಕೋರಕ	1
ಚಕ್ಕಮುಕ್ಕಿ	1
ಚಕ್ಕಲಗುಲಿ	1
ಚಕ್ಕವಕ್ಕಿ	1
ಚಕ್ಕುಮೊಕ್ಕು	1
ಚಕ್ಕುಲಗುಲಿ	1
ಚಕ್ರಗಾಲು	1
ಚಕ್ರಧರತ್ವ	1
ಚಕ್ರಪಕ್ಷಿ	1
ಚಕ್ರಪರಿವರ್ತನ	1
ಚಕ್ರಮಂಡಲ	1
ಚಕ್ರಮಾರುತ	1
ಚಕ್ರಮಿಥುನ	1
ಚಕ್ರಯಾನ	1
ಚಕ್ರವರ್ತ	1
ಚಕ್ರವಲ್ಲಭ	1
ಚಕ್ರವಾಡ	1
ಚಕ್ರವಾಲ	1
ಚಕ್ರವಾಳಗದ್ಯ	1
ಚಕ್ರಶ್ಲೋಕ	1
ಚಕ್ರಾಂಕನ	1
ಚಕ್ರಾಂಗ	1
ಚಕ್ರಾಂಗಿ	1
ಚಕ್ರಾಟ	1
ಚಕ್ರಾಧಿನಾಥ	1
ಚಕ್ರಾಧೀಶ	1
ಚಕ್ರಾರ	1
ಚಕ್ರಿಕ	1
ಚಕ್ರಿಕಾವರ್ತಿ	1
ಚಕ್ರಿಪದ	1
ಚಕ್ಷುಃಶ್ರವ	1
ಚಕ್ಷುಷ್ಯ	1
ಚಕ್ಷೂರಾಗ	1
ಚಗಚ್ಚೆ	1
ಚಚು	1
ಚಚ್ಚರ	1
ಚಚ್ಚರಂ	1
ಚಚ್ಚರಿಗ	1
ಚಜ್ಜೆ	1
ಚಟಪಟಿಕೆ	1
ಚಟಮಾರಿ	1
ಚಟುಳ	1
ಚಟೂಕ್ತಿ	1
ಚಟೂರಿಸು	1
ಚಡರ	1
ಚಡಿತ	1
ಚಣಕು	1
ಚತುರಂತ	1
ಚತುರಂತಯಾನ	1
ಚತುರಚೂಡಾಮಣಿ	1
ಚತುರತರ	1
ಚತುರಭಾವ	1
ಚತುರವೃತ್ತಿ	1
ಚತುರಸ	1
ಚತುರಾಂತರ	1
ಚತುರಾತ್ಮ	1
ಚತುರಾಸ್ಯತ್ವ	1
ಚತುರ್ಥಧ್ಯಾನ	1
ಚತುರ್ಥಸ್ನಾನ	1
ಚತುರ್ಥಾಂಶ	1
ಚತುರ್ದಂತ	1
ಚತುರ್ದಶಮನು	1
ಚತುರ್ದಶಲೋಕ	1
ಚತುರ್ದಿಕ್ಕು	1
ಚತುರ್ವಕ್ತ್ರ	1
ಚತುರ್ವಲ	1
ಚತುಶ್ಶಾಲೆ	1
ಚತುಷ್ಕಷಾಯ	1
ಚತುಷ್ಪಾಠಿ	1
ಚತುಸ್ಸಂಜ್ವಲನ	1
ಚತುಸ್ಸಮಯ	1
ಚತ್ತರಿಕೆ	1
ಚದುಕು	1
ಚದುಪು	1
ಚದುರಿಗ	1
ಚದುರ್ಗಿಡು	1
ಚನ್ನಂಗಿನರಿ	1
ಚನ್ನಡಿ	1
ಚಪರಾಶಿ	1
ಚಪಲಾವೇಗ	1
ಚಪಳ	1
ಚಪೇಟ	1
ಚಬಕಾರ	1
ಚಮಕಾಯಿಸು	1
ಚಮರರುಹ	1
ಚಮರೀಜ	1
ಚಮೂಪತಿ	1
ಚಮೂರ	1
ಚಮ್ಮಟ	1
ಚಮ್ಮವಾವುಗೆ	1
ಚರಣಗ್ರಂಥ	1
ಚರಣತಲ	1
ಚರಣಧೂಳಿ	1
ಚರಣನ್ಯಾಸ	1
ಚರಣವಿನ್ಯಾಸ	1
ಚರಣಸಂಘಟ್ಟ	1
ಚರಣಾಭರಣ	1
ಚರಣಾಯುಧ	1
ಚರಮಕಲ್ಯಾಣ	1
ಚರಮದೇಹ	1
ಚರಮದೇಹಧಾರಿ	1
ಚರಮಧ್ಯಾನ	1
ಚರಮಶರೀರ	1
ಚರಮಸಮಯ	1
ಚರಸೇವೆ	1
ಚರಾದಾಯ	1
ಚರಿಗೆಗೊಡು	1
ಚರಿಗೆವೊಗು	1
ಚರಿಷ್ಣು	1
ಚರುಕ	1
ಚರ್ಚನೆ	1
ಚರ್ಚಿಕೆ	1
ಚರ್ದಿಸು	1
ಚಲಗತಿ	1
ಚಲನಾಂಗ	1
